EMPRESA (SIGLA);EMPRESA (NOME);EMPRESA (NACIONALIDADE);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE ORIGEM (REGIÃO);AEROPORTO DE ORIGEM (PAÍS);AEROPORTO DE ORIGEM (CONTINENTE);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);AEROPORTO DE DESTINO (REGIÃO);AEROPORTO DE DESTINO (PAÍS);AEROPORTO DE DESTINO (CONTINENTE);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;CARGA PAGA (KG);CARGA GRÁTIS (KG);CORREIO (KG);ASK;RPK;ATK;RTK;COMBUSTÍVEL (LITROS) - APENAS EMPRESAS BRASILEIRAS;DISTÂNCIA VOADA (KM);DECOLAGENS;CARGA PAGA KM;CARGA GRATIS KM;CORREIO KM;ASSENTOS;PAYLOAD;HORAS VOADAS
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;10913;84;3;0;0;0;0;54838;2,51
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;528;0;700;0;0;940896;766656;105368,736;68991,78;24850;5808;4;1016400;0;0;648;72568;9,67
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;29662;103;176928;2194;0;50355360;44280192;5653650,948;4171688,928;1183453;310728;214;285843624;3185688;0;34680;3893699;515,27
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SCEL;SANTIAGO DO CHILE;;;CHILE;AMÉRICA DO SUL;Internacional;Regular;0;0;0;0;0;0;0;539537,442;0;64000;7842;3;0;0;0;0;206403;12,6
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SKBO;BOGOTA;;;COLÔMBIA;AMÉRICA DO SUL;Internacional;Regular;0;0;30930;0;0;0;0;1193284,544;101635,84;86025;17344;4;101635840;0;0;0;275204;23,31
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBIL;ILHÉUS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;3482;16;4701;85;0;3893760;3744960;466608;336432,96;128725;29760;31;4512960;81600;0;4056;486050;56,65
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBIL;ILHÉUS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;3563;13;8148;70;0;912600;829800;109361,25;74010,825;51390;6975;31;1833300;15750;0;4056;486050;25,87
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBJP;JOÃO PESSOA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;4724;14;3800;168;0;8602686;8092212;967077,576;727317,531;198626;53103;31;6509400;287784;0;5022;564552;84,42
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBJP;JOÃO PESSOA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;4602;14;1710;2;0;9818010;8996910;1100764,705;808142,26;235725;60605;31;3343050;3910;0;5022;563051;93,7
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBJP;JOÃO PESSOA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;4740;23;1865;1391;0;11096730;10380600;1226557,68;939553,8;261875;67890;31;4084350;3046290;0;5067;560072;103,9
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBJU;JUAZEIRO DO NORTE;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;3621;1;263;0;0;5168640;4873866;611627,784;444461,314;165850;41726;31;353998;0;0;3840;454404;64,9
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBJU;JUAZEIRO DO NORTE;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;5794;9;3200;0;0;2878542;2403477;337849,415;208190,296;143350;23851;61;6711515;0;0;7362;864065;59,32
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBJU;JUAZEIRO DO NORTE;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;6743;21;4489;32;0;14664720;13792520;1721693,4;1282235,92;472625;121520;62;12206880;62720;0;7482;878415;182,56
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI;;;ESTADOS UNIDOS;AMÉRICA DO NORTE;Internacional;Não-regular;0;0;0;0;0;;;;;;;;;;;;;
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;0;0;0;0;0;36852;33781;4205,776;3028,753;5013;249;3;0;0;0;444;50672;2,79
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;0;0;0;0;0;14094;14094;1586,184;1104,117;575;87;1;0;0;0;162;18232;0,8
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SKBO;BOGOTA;;;COLÔMBIA;AMÉRICA DO SUL;Internacional;Não-regular;0;0;48672;0;0;0;0;292679,454;207050,688;1100;4254;1;207050688;0;0;0;68801;5,38
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBMO;MACEIÓ;AL;NORDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;4860;12;602;244;0;7497846;7255980;844654,299;647736,557;171175;46283;31;898786;364292;0;5022;565743;68,22
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBMO;MACEIÓ;AL;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;9322;22;1854;756;0;19307520;17898240;2164350,72;1602092,16;445614;119040;62;3559680;1451520;0;10056;1127266;179,52
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBMO;MACEIÓ;AL;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;4702;3;269;0;0;2350296;2200536;263792,412;190961,784;86050;14508;31;125892;0;0;5022;563659;34,06
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBCT;CURITIBA;PR;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;0;0;0;0;0;86508;80634;9734,82;6963,36;7250;534;1;0;0;0;162;18230;2,25
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;0;0;0;0;0;58806;46464;6464,304;4099,359;4125;363;1;0;0;0;162;17808;1,2
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;534;1;4169;0;0;;;;;;;;;;;;;
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;8072;38;7592;0;0;11269368;9962238;1263201,456;881849,364;309977;69564;62;19558704;0;0;10044;1125848;122,21
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;17491;82;70028;1360;0;16772688;14780888;1879953,502;1338428,114;528976;103920;120;60644248;1177760;0;19368;2170847;206,76
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;0;0;0;0;0;141588;125856;15964,484;11244,01;6225;874;1;0;0;0;162;18266;2,13
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;475;2;2;0;0;0;0;34234;0,38
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;273;1;5671;0;0;;;;;;;;;;;;;
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;3850;838;1;0;0;0;0;16038;1,3
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBPF;PASSO FUNDO;RS;SUL;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;3540;14;799;218;0;2854800;2726334;325495,573;240152,12;109313;23790;30;633607;172874;0;3600;410461;52,22
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBPF;PASSO FUNDO;RS;SUL;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;0;0;0;0;0;93720;79662;11169,862;7186,762;5875;781;1;0;0;0;120;14302;2,13
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBPL;PETROLINA;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;5017;16;156;1;0;8467092;7753914;951716,652;698995,368;209825;52266;31;146682;1686;0;5022;564482;81,64
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBPL;PETROLINA;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;7107;15;3093;541;0;5863590;4899025;659100,155;417708,715;185352;36195;57;3883025;343535;0;9234;1037953;73,77
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBPL;PETROLINA;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;4633;2;3227;0;0;2325186;2057109;261081,996;178218,886;81513;14353;31;126862;0;0;5022;563892;35,06
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;4844;7;11553;281;0;8306388;8011976;931423,636;728337,246;213964;51274;31;19108662;464774;0;5022;563134;78,89
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;8377;17;15616;0;0;18671796;16061760;2090663,003;1455461,293;456013;115258;62;45545500;0;0;10044;1124617;178,3
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;12100;4202;2;0;0;0;0;36343;6,98
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;22813;110;123796;4992;0;51943023;47665387;5792557,848;4472543,669;1252125;319352;152;237238617;10488192;0;24723;2757048;500,33
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;263;0;8884;0;0;;;;;;;;;;;;;
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBPL;PETROLINA;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;7917;14;5140;180;0;5966460;5422900;670224,085;466599,905;189700;36830;58;5939155;114300;0;9396;1055471;79,41
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;12360;14;44890;702;0;9779781;8498006;1098320,872;757445,304;317803;60357;93;38155359;455598;0;15069;1692328;135,52
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBRJ;RIO DE JANEIRO - SANTOS DUMONT;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;13931;37;5296;8;0;14610432;12927968;1749341,248;1103616,576;522300;112288;121;4914688;7424;0;15744;1885066;195,33
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBRJ;RIO DE JANEIRO - SANTOS DUMONT;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;98;1;0;0;0;45276;33614;5501,034;2593,423;4200;343;1;0;0;0;132;16038;1,28
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBRJ;RIO DE JANEIRO - SANTOS DUMONT;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO - SANTOS DUMONT;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;300;1;1;0;0;0;0;13112;0,57
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBRJ;RIO DE JANEIRO - SANTOS DUMONT;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;2575;366;1;0;0;0;0;14359;1,05
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBRJ;RIO DE JANEIRO - SANTOS DUMONT;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;34219;336;15366;1866;0;15609168;12524154;1855476,528;1012613,298;874653;124074;339;5623956;682956;0;42648;5069608;349,57
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBSG;NATAL;RN;NORDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;4670;28;12077;17;0;8893962;8270570;999446,14;759688,16;211688;54901;31;21388367;30107;0;5022;564340;78,92
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBSG;NATAL;RN;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;9371;38;67849;7;0;23061024;21515816;2594957,568;2071836,928;539189;142352;62;155781304;16072;0;10044;1130208;202,7
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBSJ;SÃO JOSÉ DOS CAMPOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;1700;182;2;0;0;0;0;32488;1,65
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;4125;873;1;0;0;0;0;15102;1,82
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;20061;124;35869;8240;0;20082492;17513253;2286760,644;1486787,967;652513;132696;152;31313637;7193520;0;23004;2619428;264,49
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;776;1;10;0;0;614880;378688;71243,608;32368,552;25701;4392;9;4880;0;0;1260;145991;11,75
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;802;3;1283;0;0;550464;391376;65665,768;33883,304;26618;4392;9;626104;0;0;1128;134561;9,88
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;462;3;490;100;0;1324134;1096326;158777,43;99770,412;38941;9492;4;1162770;237300;0;558;66910;13,17
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;2100;360;1;0;0;0;0;16038;1,13
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;6389;26;766;2604;0;3028320;2300040;351935,28;186629,76;138775;21600;60;275760;937440;0;8412;977598;67,65
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;4175;84;3;0;0;0;0;54813;2,19
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO - SANTOS DUMONT;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;31354;266;19160;2944;0;15736536;11475564;1872624,726;923145,696;765188;124806;341;7012560;1077504;0;42996;5116461;357,01
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSJ;SÃO JOSÉ DOS CAMPOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;5504;91;1;0;0;0;0;18409;0,85
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;575;3;3;0;0;0;0;44948;0,88
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;145;0;0;0;0;239760;214600;26967,08;19149,72;6375;1480;1;0;0;0;162;18221;2,17
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;5343;23;8998;195;0;8933280;7907640;1017405,28;701816;204689;57720;39;13317040;288600;0;6036;687436;90,22
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBAR;ARACAJU;SE;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;121;0;0;0;0;40986;30613;4626,358;2295,975;2475;253;1;0;0;0;162;18286;1,03
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBAR;ARACAJU;SE;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;3462;12;1911;114;0;1229580;1009217;137999,356;85933,98;48364;7590;30;1507374;28842;0;4860;545452;24,66
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;144;0;0;0;0;175770;156240;19779,55;13280,4;5250;1085;1;0;0;0;162;18230;1,5
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;9215;14;8761;6;0;10546200;10254335;1184737,54;907846,625;279425;65100;60;11046385;6510;0;9720;1091924;111,1
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;;;;;;;;;;;;;
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;405;0;0;0;0;591948;493290;66164,196;42287,742;19775;3654;3;0;0;0;486;54322;6,66
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;18313;46;4178;0;0;23838696;22131060;2671894,932;1929219,432;647438;147378;121;5088804;0;0;19572;2193674;259,11
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;700;1452;1;0;0;0;0;18230;2,37
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;1051;0;94;160;0;1886148;1526052;210943,656;132783,948;56400;11616;8;136488;232320;0;1299;145278;18,87
